每周工作时长,工作能力评分,数字素养评分,每月期望收入
44.99104182276605,14.732220245447234,0.29268646186625125,5736.244330753735
19.40151110696668,28.58334093749207,0.5273276725710749,2268.305216602058
44.665999224133955,39.75804992930536,1.7593432894382786,3900.6334305330024
52.54797108100289,9.089813285964992,5.646153666690371,6788.952958835341
53.18087126752519,16.03126518556923,10.424687502541847,3517.28671125678
49.48230540255762,9.451156984622203,2.9267218850725425,3308.5814806981875
35.33159009545932,29.49638054589063,13.751474188166085,3536.1120510934907
39.45478736644728,4.409318231997485,0.062127130873031094,6226.817532690263
37.65850051108987,15.093326541541991,4.526170817550799,4251.04671903964
63.93112396736466,20.17875505504931,0.6271614999382545,7592.5402297635765
42.06788845167202,20.729675014386316,6.163216553896155,7036.715169760765
30.355895688470778,28.93074949617386,0.7694005443459672,2058.591578256496
42.36770175157585,5.270857456318971,15.908911189060193,1479.1002765277883
35.03981564968291,27.11319601064442,5.123466668128042,5650.974056661849
18.12841351252341,27.534106078872366,15.240088286169136,3466.2682080426816
20.18833676801381,34.36875196501932,14.550354721894617,5382.705369735599
26.469017115078948,31.56416292423103,3.1288795106371836,4720.944482510991
38.86690472736548,25.857534116239748,0.02819310791291677,3978.8290944734786
33.07746089563804,20.578457908715745,0.6518054664620377,2615.379456900404
45.26587836735229,32.149815311554995,14.608545395725617,7999.9994014119575
36.892987836415436,29.7696556142323,0.25362705480052417,1760.134255144339
28.5265969108329,30.704288118804147,5.930711204947409,1808.5422220204905
49.44980273489749,30.743523311794682,0.07290265268788254,5170.371881703892
33.075372613744406,32.787620299068735,19.99999999999659,7308.710206876695
26.542517706878968,8.820833408304328,5.435504101609442e-26,1769.912233571721
52.134456763684845,22.0887362460121,10.416823502611017,3911.626960840302
29.702982384913547,28.077010925600597,19.485112692703893,6318.152182860831
55.62725177060977,34.49158595125541,3.183552395138393,5405.77512560869
27.119971868488797,25.734672672224935,19.52172831913742,7809.159405670241
34.95398224904999,29.31368908172045,0.15394642795468505,4153.233884339035
44.02622679808745,29.715441634707553,11.707359367799866,5710.730700250346
32.00794424439371,16.824812435305724,2.1905474981171,3970.089414744196
30.772889767757064,39.969281663761755,18.856063653996646,3372.469504925011
30.662942388935583,9.253920556142944,0.014875865748428783,3279.963472057834
35.426189148310684,27.126148394743065,5.435504101609442e-26,3909.7897280845086
47.47848812158775,40.41885405301484,16.334007773254843,7999.9994014119575
44.6446667950181,17.165875793534894,9.589206616785752,3862.695428816544
27.113943067663968,35.44647184160466,8.098050479892429,4089.0676262609268
41.59030076303609,16.84876661232842,0.5489772281630838,2769.423110529813
24.02177456072843,21.678632659978874,3.589518572000643,5039.817197153842
57.735809750468825,29.53075302682593,1.2608710814022375,4525.676355591979
45.42051362238402,18.119951353997795,2.106208593856031,4238.62080344103
26.609384324811614,16.79172228717386,13.303358972981288,4226.180473581418
47.29546356093137,18.54834512734615,0.106446344304525,4323.579191231354
48.00980626478229,18.93756507456557,4.5635579218444065,4867.72054132221
34.921209855492236,17.790216671355427,0.08034605093607093,2325.514161954252
26.968212913723427,23.871958114406283,0.9193246605650123,5759.263829427492
65.07142177580417,35.357867117959785,11.457615417787391,6253.750539253195
65.17368897582861,33.6192617139638,4.456168383068722,6322.141476340209
27.899937792208398,41.41148512937939,19.99999999999659,4676.8409604770495
36.06639956504926,29.617325279563314,9.565738502290891,5978.258226376623
25.34721223825707,9.58762815075364,0.054598000827521455,2617.221671287166
34.019480959756535,41.08831455298495,6.655282890161091,4246.09526672048
50.86896263067683,28.21886821232564,5.435504101609442e-26,6805.640365124578
29.37428050426572,35.95449616943285,18.52900977705402,2644.590763461339
42.1124618915661,26.181693656209617,0.5424255752484587,6064.071670102287
27.34170492819153,28.573285832424244,0.1959062082914243,3620.6720056578843
48.019388904684455,22.98928971117894,13.6897763848479,4083.6368279032863
32.238346523709424,5.408345294670501,15.593249433530922,6283.950896743627
38.71943606066337,26.90128267000872,1.3894880243192866,3101.2069805888896
25.124552040890876,34.25326385585914,12.93638433966579,5923.017908652269
49.877385400408876,22.89566457936715,7.10186732947091,7999.9994014119575
26.68820562982402,40.552191301098084,19.58668353349756,7134.555419809802
28.421700818841384,15.1218357973846,0.06894411528253132,5621.235633547824
50.2938311888921,33.44871967075839,7.929830714153346,5284.439070084555
46.67162131154821,21.88915258144514,0.2948651501566817,5376.299758540692
60.18898924855127,13.361535664905007,3.199247004717164,5301.266951639333
42.04888675751663,15.567826453187857,19.99999999999659,6687.343601280237
21.688179718651316,27.078392906312494,1.4081591344830873,1764.8371675762255
43.00484648918246,5.051636942044701,0.012979235585425313,3587.913791906606
27.340389583194035,4.9069714108860065,0.09546222370979535,5545.483089033903
65.76292336130635,8.37875448856671,1.9903486557027041,4676.722083098327
52.385114385764176,3.3698989963780255,1.4007817744364626,3789.252580013538
47.20798336328738,42.975208387221336,12.37790391829261,6914.5030576804775
37.37705540756812,16.37773576368501,0.056524259543788015,3446.7519317130327
55.65051576048286,7.49209151966219,5.015427505167405,5353.649351715147
44.48760918741941,28.50308356534909,8.530323044000074,7999.9994014119575
47.20506371931123,19.37206892980604,0.5844526418372532,2607.469803890735
39.9950867501707,25.75076841204938,0.17508248666582293,1841.5836721148653
31.9618844431824,27.287617461715353,1.2942496728814155,3191.7035640235463
42.404022305135015,28.823358153236992,16.918329550217667,5492.319905785567
51.044178459869414,36.291523505170545,1.9252047160878165,4314.9446453386245
29.73332740327389,32.53264633021125,14.012102466395518,6303.717533528869
28.10650633000114,10.069612292668676,0.45432092681535385,2892.621018419438
42.947939952678865,32.20345075296953,19.99999999999659,4854.131970375277
49.49913943040292,40.339866346183,19.713983499876274,4666.521814239978
59.93036996204246,20.203347539414644,1.7301428340399316,3811.485272532535
59.57536282144493,28.51958397471537,1.3080393886786437,7306.124965757583
59.32437359360479,33.6012627251543,13.135555273081284,6794.800260123402
30.37870273730787,9.344285223909221,17.350183167556924,4333.846101962569
62.512391807528324,16.297703024279713,5.435504101609442e-26,5732.446742682487
41.554510491744125,10.147295173669965,5.245861572989296,4960.334876461311
42.51862341334552,14.596379236336434,5.435504101609442e-26,2707.8053136367657
26.6474707933775,28.336738088806268,1.2195235367712773,4087.2397663742736
50.55585335407422,18.30962396543718,14.910841805197633,7556.963500444577
42.49512996795124,32.253250442367275,14.69391716900715,5466.502468422605
51.19606257934789,31.865973179087522,2.853371859030335,3660.4426603085067
32.65209735547598,30.231984830550918,0.9880644210987467,3092.1686679614368
31.493197186493,21.808413419422173,0.03920337938146105,2864.1166054790056
35.24995860357748,13.471760196965214,0.8653140982435323,5034.502146490657
37.20884837204713,39.78011044130256,14.75661149840477,5534.784395549973
25.803356476766425,34.67134570946505,0.7226685765608059,4532.720225996681
48.05014044376845,27.0716402226827,10.791264863987278,6827.114320719186
52.615030212222244,36.72973366430788,17.673208298420796,3590.6011286806597
43.24485051159661,27.862423156706058,19.99999999999659,3911.5021413738555
49.51473222215335,14.819250457705389,0.11261794604110051,3340.0830368012607
53.020022516920065,32.2775934085358,15.007393347286708,5382.712074219211
28.10241438791303,31.21171432713729,0.3241392213653872,3896.1532263133663
55.23445690096964,27.906776544056445,19.99999999999659,6104.246372493003
46.71160775073176,40.60923996180025,14.654120009973305,6105.546636194521
41.40892769026752,30.485412999579285,0.11814876602105209,3958.5587813007573
38.820555072536315,23.06529180356798,1.280909033572926,5730.771212443705
58.28042231964604,24.02109016625363,10.541035067151615,7498.41638335949
56.8532393395089,41.92622756777453,8.324306975584339,4522.852693446541
49.291591972775805,13.86592097848921,0.67788428759067,4466.962684362956
42.11442318282394,10.436476269137314,0.9585943101129702,5629.888937780306
58.321235289279755,26.994259486065054,2.5910845790233186,7564.159779837914
57.52555594122615,17.47576847825943,0.7262565202824339,2092.748747532766
26.325693114972168,20.933893030201634,19.99999999999659,3857.6698781790533
26.296408711991923,26.37758296497539,12.40805547994707,2556.354962014033
35.83838150568286,22.021428349363223,0.1719913023175411,3164.8687500623073
58.04580027250264,33.8240382286762,14.385916094438526,5979.10757687939
57.63219652022216,28.959751089025232,0.4630666914106998,5342.155655177311
33.306232712132044,20.301547501492895,4.186408997745859,1400.0005057025542
39.38641124192248,31.357608186629093,13.25147629300168,5747.659428382036
48.30023225994117,17.27397221936366,9.443545270251011,2118.7837908748998
51.19699789317858,36.95667777118964,8.573128156894791,3447.6243338268887
48.77829150835723,38.49639682741004,10.63192082853303,7999.9994014119575
26.05808571859871,28.5428151960031,5.870241478741871,3451.14663476072
60.443609497728886,26.187521079941405,17.825312000499164,7311.2919500319
32.12715314660053,19.605599203640907,10.416697498992317,4100.352993485825
56.57560433546415,37.020438533746564,0.24499292119310637,2495.8319109968115
50.54071173034743,17.154026651370938,3.7018587371592733,4548.860309979917
46.53356041255793,6.168284349139178,0.00695447913025121,6432.234956854839
42.67181823330044,9.960888096741616,0.012182178679022732,3860.0791112922134
46.575263884259115,37.76998072520539,1.1113142739819657,7126.15290067139
66.82606272065551,24.778764354084956,2.0024467259848677,7537.415385575024
48.209178932711225,22.7010717533704,19.827308075665393,7132.431404783007
17.62502979345559,7.478832904136748,0.019375894993310813,1400.0005057025542
32.16771714765173,25.787274946511445,17.78910520065129,4759.244249053622
45.059099855672244,29.435754764786033,8.554719154591993,5132.404022731151
33.22486003882201,11.447803546895635,0.6256286033682676,4870.511529501081
38.87067087091793,35.98909774014238,18.346884900253514,7930.760227007516
35.403861990226204,13.342065748019898,16.34197314806513,4748.85600782966
34.7677268346897,26.670659242869814,10.392248855910873,4614.59428843885
46.48467302099796,26.379403983942243,0.6290687971375482,7008.013049981781
31.906295313040477,10.313076849223565,0.6743108510749335,5273.574865435876
40.473491937897094,26.752481071413406,5.542928306738792,3588.4469258284885
50.77536472668768,28.13480606877684,4.053475805219759,7460.017404052456
54.1240155787479,30.83832284897162,0.3104148881547605,7324.571645393806
50.745635688718586,35.06215904524057,9.724438521877314,5353.032676021612
55.65133354065558,35.70007089455589,3.916640518406411,6082.410883072745
49.80345181614321,31.589912944589088,2.1875720639121994,6992.203645772655
33.76308361557528,24.370521803657567,3.209687983929483,2818.731764134617
20.763377384377275,27.352487673511504,19.22476525809339,1783.460718898942
56.89430155959527,11.627646570724957,2.138766155699241,6250.387312973701
41.43999340510118,3.8792651255600887,11.51705317562812,4300.813298222457
43.428132563232836,42.3350207770874,13.301323685838959,5902.162336424422
37.64140498351715,17.44435469028738,18.850656754730895,4327.274895514623
49.17037073959012,39.31849616080224,5.403099483133822,6395.475070069383
44.262696069999194,14.956648644218047,3.048200008778662,6410.439593050072
38.43515578702174,15.766104500609847,17.076999453964486,6173.494972565844
48.57203350802845,41.79546302920622,13.049279478251739,2729.837156128253
43.138844188031655,14.458855182531462,0.0006073373142692642,2433.3826382255293
56.333589149124144,8.575850380642036,3.324046280756247,4055.095132906547
29.116199074596913,16.70055922738615,1.241692307912693e-05,3006.217081782048
45.85021837388596,38.84485951657497,1.1946419164934938,5987.792063302414
36.19291549387539,3.4105276777485622,5.435504101609442e-26,1400.0005057025542
22.85462770835921,31.30949564422577,4.161353108014357,4449.352064874358
41.64874859938453,17.595231627998295,12.578644679824894,6873.147392052366
54.32850301844153,11.682702350276085,5.415883503843616,7727.653099270213
27.548156592392672,33.51553327385422,18.847058350695185,5499.862129493431
38.96715659820882,33.4894221246946,6.979248789133353,5177.119590089184
30.416588642568065,10.046914730783426,5.435504101609442e-26,3355.3557444119247
29.602756897339475,28.303732826902237,18.741837716600102,4335.987969750084
29.771014400895076,38.98337069314504,12.038919024836721,6817.570102984158
35.90605965837535,3.3225875994315643,5.435504101609442e-26,3250.513449794385
27.493686389138247,19.305305427839386,10.27179250704759,3968.2663791848
